"","Line","MOTHER","FATHER","PROGRAM","PHENOTYPE","Env","FAMILY","Mother_Father"
"1330","17100","518","540","EG2",-0.1082304,"11","583","518_540"
"1331","17101","518","540","EG2",0.73274067,"11","583","518_540"
"1332","17102","518","540","EG2",-0.948366,"11","583","518_540"
"1333","17732","518","540","EG2",2.37766813,"11","583","518_540"
"1334","17733","518","540","EG2",-0.1622656,"11","583","518_540"
"1335","17734","518","540","EG2",0.20752964,"11","583","518_540"
"1336","17735","518","540","EG2",1.8124238,"11","583","518_540"
"1337","1015","518","571","EG2",1.21385338,"11","7","518_571"
"1338","1016","518","571","EG2",0.45342639,"11","7","518_571"
"1339","1040","518","571","EG2",1.64685923,"11","7","518_571"
"1340","1041","518","571","EG2",-0.1667081,"11","7","518_571"
"1341","1181","518","571","EG2",0.81243182,"11","7","518_571"
"1342","1182","518","571","EG2",-0.4699848,"11","7","518_571"
"1343","1265","518","571","EG2",0.43369837,"11","7","518_571"
"1344","1266","518","571","EG2",0.38010956,"11","7","518_571"
"1345","1345","518","571","EG2",0.49728188,"11","7","518_571"
"1346","1346","518","571","EG2",0.74423845,"11","7","518_571"
"1347","14441","518","571","EG2",-0.2892951,"11","7","518_571"
"1348","14442","518","571","EG2",-0.5286975,"11","7","518_571"
"1349","14882","518","571","EG2",-1.9949913,"11","7","518_571"
"1350","16974","518","571","EG2",-1.2729338,"11","7","518_571"
"1351","16975","518","571","EG2",0.12480839,"11","7","518_571"
"1352","17479","518","571","EG2",-1.2418847,"11","7","518_571"
"1353","17480","518","571","EG2",-0.1906857,"11","7","518_571"
"1354","1101","518","578","EG2",0.8026727,"11","28","518_578"
"1355","1102","518","578","EG2",0.29422013,"11","28","518_578"
"1356","1179","518","578","EG2",0.25904319,"11","28","518_578"
"1357","1180","518","578","EG2",0.57784412,"11","28","518_578"
"1358","1202","518","578","EG2",-0.0918282,"11","28","518_578"
"1359","1203","518","578","EG2",-0.1085919,"11","28","518_578"
"1360","1250","518","578","EG2",0.88367398,"11","28","518_578"
"1361","1251","518","578","EG2",-0.0799657,"11","28","518_578"
"1362","1364","518","578","EG2",-0.2161866,"11","28","518_578"
"1363","1365","518","578","EG2",-0.1749178,"11","28","518_578"
"1364","15667","518","578","EG2",-0.6934614,"11","28","518_578"
"1365","15668","518","578","EG2",0.00579835,"11","28","518_578"
"1366","16163","518","578","EG2",-1.8209026,"11","28","518_578"
"1367","16164","518","578","EG2",0.18209729,"11","28","518_578"
"1368","16443","518","578","EG2",-0.6438886,"11","28","518_578"
"1369","16444","518","578","EG2",-0.8841945,"11","28","518_578"
"1370","16866","518","578","EG2",-0.9671851,"11","28","518_578"
"1371","16867","518","578","EG2",-0.5612808,"11","28","518_578"
"1372","17714","518","578","EG2",-1.3614224,"11","28","518_578"
"1373","17715","518","578","EG2",-1.7799534,"11","28","518_578"
"1374","14943","518","599","EG2",-0.4750495,"11","529","518_599"
"1375","14944","518","599","EG2",-0.4682542,"11","529","518_599"
"1376","14945","518","599","EG2",-0.6571419,"11","529","518_599"
"1377","14946","518","599","EG2",0.29253996,"11","529","518_599"
"1378","15562","518","599","EG2",-1.3479631,"11","529","518_599"
"1379","15563","518","599","EG2",-0.8830652,"11","529","518_599"
"1380","15564","518","599","EG2",0.79870183,"11","529","518_599"
"1381","15593","518","599","EG2",-0.1082419,"11","529","518_599"
"1382","15594","518","599","EG2",-0.12994,"11","529","518_599"
"1383","15595","518","599","EG2",-0.0028419,"11","529","518_599"
"1384","15596","518","599","EG2",-0.7808347,"11","529","518_599"
"1385","16182","518","599","EG2",0.78577642,"11","529","518_599"
"1386","16183","518","599","EG2",-1.6653681,"11","529","518_599"
"1387","16184","518","599","EG2",-0.6323094,"11","529","518_599"
"1388","16195","518","599","EG2",-1.0450269,"11","529","518_599"
"1389","16196","518","599","EG2",-2.4898911,"11","529","518_599"
"1390","16197","518","599","EG2",-1.1885635,"11","529","518_599"
"1391","14322","519","542","EG2",0.39887146,"11","365","519_542"
"1392","14323","519","542","EG2",0.06388603,"11","365","519_542"
"1393","14324","519","542","EG2",-1.4360397,"11","365","519_542"
"1394","14325","519","542","EG2",0.53097991,"11","365","519_542"
"1395","15228","519","542","EG2",0.57857334,"11","365","519_542"
"1396","15229","519","542","EG2",0.6803978,"11","365","519_542"
"1397","16129","519","542","EG2",-0.5139806,"11","365","519_542"
"1398","16130","519","542","EG2",-0.1674278,"11","365","519_542"
"1399","16131","519","542","EG2",0.15275371,"11","365","519_542"
"1400","16132","519","542","EG2",-0.6493834,"11","365","519_542"
"1401","16312","519","542","EG2",0.94891321,"11","365","519_542"
"1402","16313","519","542","EG2",0.34578169,"11","365","519_542"
"1403","16314","519","542","EG2",0.07325071,"11","365","519_542"
"1404","16315","519","542","EG2",0.56971002,"11","365","519_542"
"1405","16838","519","542","EG2",0.11626294,"11","365","519_542"
"1406","16839","519","542","EG2",-0.5688005,"11","365","519_542"
"1407","16840","519","542","EG2",-0.0890631,"11","365","519_542"
"1408","16841","519","542","EG2",-0.5847127,"11","365","519_542"
"1409","14342","523","542","EG2",0.73308414,"11","102","523_542"
"1410","14343","523","542","EG2",1.65159499,"11","102","523_542"
"1411","14344","523","542","EG2",0.53376305,"11","102","523_542"
"1412","15644","523","542","EG2",-0.4400238,"11","102","523_542"
"1413","15645","523","542","EG2",0.05068008,"11","102","523_542"
"1414","15646","523","542","EG2",-1.0541634,"11","102","523_542"
"1415","15647","523","542","EG2",4.0488666,"11","102","523_542"
"1416","16035","523","542","EG2",-1.5916668,"11","102","523_542"
"1417","16036","523","542","EG2",-0.53227,"11","102","523_542"
"1418","16037","523","542","EG2",0.99540409,"11","102","523_542"
"1419","16038","523","542","EG2",-1.9777051,"11","102","523_542"
"1420","16214","523","542","EG2",0.96610833,"11","102","523_542"
"1421","16215","523","542","EG2",-0.6202106,"11","102","523_542"
"1422","16216","523","542","EG2",-2.3106719,"11","102","523_542"
"1423","16419","523","542","EG2",0.4171823,"11","102","523_542"
"1424","16420","523","542","EG2",-0.2410173,"11","102","523_542"
"1425","16421","523","542","EG2",-0.4729092,"11","102","523_542"
"1426","16422","523","542","EG2",0.79681974,"11","102","523_542"
"1427","15271","523","566","EG2",0.18207797,"11","116","523_566"
"1428","15272","523","566","EG2",0.17519344,"11","116","523_566"
"1429","15273","523","566","EG2",0.07606786,"11","116","523_566"
"1430","16024","523","566","EG2",-0.7364314,"11","116","523_566"
"1431","16025","523","566","EG2",0.48063714,"11","116","523_566"
"1432","16026","523","566","EG2",-0.4029476,"11","116","523_566"
"1433","16027","523","566","EG2",0.67782366,"11","116","523_566"
"1434","16250","523","566","EG2",-0.4224565,"11","116","523_566"
"1435","16251","523","566","EG2",-0.0127879,"11","116","523_566"
"1436","16252","523","566","EG2",1.03911256,"11","116","523_566"
"1437","16253","523","566","EG2",-0.6421397,"11","116","523_566"
"1438","17357","523","566","EG2",-1.5899555,"11","116","523_566"
"1439","17358","523","566","EG2",-0.2181451,"11","116","523_566"
"1440","17359","523","566","EG2",-0.5429587,"11","116","523_566"
"1441","17360","523","566","EG2",-1.3072137,"11","116","523_566"
"1442","17993","523","566","EG2",0.32949458,"11","116","523_566"
"1443","17994","523","566","EG2",0.23515882,"11","116","523_566"
"1444","17995","523","566","EG2",-0.3851514,"11","116","523_566"
"1445","17996","523","566","EG2",-0.8315466,"11","116","523_566"
"1446","14627","525","556","EG2",0.78149849,"11","487","525_556"
"1447","14628","525","556","EG2",0.09577096,"11","487","525_556"
"1448","14629","525","556","EG2",-0.7746436,"11","487","525_556"
"1449","14630","525","556","EG2",0.89217183,"11","487","525_556"
"1450","15245","525","556","EG2",1.5994425,"11","487","525_556"
"1451","15246","525","556","EG2",1.83075321,"11","487","525_556"
"1452","15247","525","556","EG2",0.82878979,"11","487","525_556"
"1453","15248","525","556","EG2",0.4633247,"11","487","525_556"
"1454","15257","525","556","EG2",0.06854333,"11","487","525_556"
"1455","15258","525","556","EG2",0.06006408,"11","487","525_556"
"1456","15259","525","556","EG2",-0.3637525,"11","487","525_556"
"1457","15260","525","556","EG2",0.75476262,"11","487","525_556"
"1458","17955","525","556","EG2",0.9833125,"11","487","525_556"
"1459","17956","525","556","EG2",0.36730467,"11","487","525_556"
"1460","17957","525","556","EG2",0.66340185,"11","487","525_556"
"1461","17958","525","556","EG2",0.22961295,"11","487","525_556"
"1462","18006","525","556","EG2",4.52870732,"11","487","525_556"
"1463","18007","525","556","EG2",3.29984591,"11","487","525_556"
"1464","18008","525","556","EG2",0.31740471,"11","487","525_556"
"1465","18009","525","556","EG2",0.47580596,"11","487","525_556"
"1466","14802","525","570","EG2",-0.0718697,"11","512","525_570"
"1467","14803","525","570","EG2",-2.3543582,"11","512","525_570"
"1468","14804","525","570","EG2",0.33403729,"11","512","525_570"
"1469","14805","525","570","EG2",0.05394883,"11","512","525_570"
"1470","15821","525","570","EG2",1.57081596,"11","512","525_570"
"1471","15822","525","570","EG2",0.40630331,"11","512","525_570"
"1472","15823","525","570","EG2",0.36122309,"11","512","525_570"
"1473","16142","525","570","EG2",0.56985729,"11","512","525_570"
"1474","16143","525","570","EG2",-1.5992648,"11","512","525_570"
"1475","16144","525","570","EG2",1.42947289,"11","512","525_570"
"1476","16145","525","570","EG2",0.25101557,"11","512","525_570"
"1477","16201","525","570","EG2",0.88439649,"11","512","525_570"
"1478","16202","525","570","EG2",0.08991538,"11","512","525_570"
"1479","16203","525","570","EG2",0.96387155,"11","512","525_570"
"1480","16204","525","570","EG2",-1.2888981,"11","512","525_570"
"1481","14256","525","571","EG2",-0.0291435,"11","425","525_571"
"1482","14257","525","571","EG2",-0.4645765,"11","425","525_571"
"1483","14258","525","571","EG2",-0.5266434,"11","425","525_571"
"1484","15014","525","571","EG2",0.23578819,"11","425","525_571"
"1485","15015","525","571","EG2",-0.6270562,"11","425","525_571"
"1486","15016","525","571","EG2",0.14130467,"11","425","525_571"
"1487","15017","525","571","EG2",0.81138941,"11","425","525_571"
"1488","15340","525","571","EG2",1.20956663,"11","425","525_571"
"1489","15341","525","571","EG2",-0.5313333,"11","425","525_571"
"1490","15342","525","571","EG2",0.44199126,"11","425","525_571"
"1491","15343","525","571","EG2",1.19394229,"11","425","525_571"
"1492","16346","525","571","EG2",0.95310424,"11","425","525_571"
"1493","16347","525","571","EG2",-0.0987353,"11","425","525_571"
"1494","16348","525","571","EG2",-1.1905973,"11","425","525_571"
"1495","16349","525","571","EG2",-0.3306838,"11","425","525_571"
"1496","18039","525","571","EG2",-1.3834162,"11","425","525_571"
"1497","18040","525","571","EG2",-0.0580954,"11","425","525_571"
"1498","18041","525","571","EG2",-0.1298543,"11","425","525_571"
"1499","18042","525","571","EG2",0.20292735,"11","425","525_571"
"1500","14252","525","572","EG2",-0.2717393,"11","424","525_572"
"1501","14253","525","572","EG2",-0.0315686,"11","424","525_572"
"1502","14254","525","572","EG2",-0.3817173,"11","424","525_572"
"1503","14255","525","572","EG2",-0.3400237,"11","424","525_572"
"1504","15183","525","572","EG2",0.5007035,"11","424","525_572"
"1505","15184","525","572","EG2",0.05639341,"11","424","525_572"
"1506","15185","525","572","EG2",0.73966082,"11","424","525_572"
"1507","15186","525","572","EG2",0.66427083,"11","424","525_572"
"1508","15234","525","572","EG2",-0.2219903,"11","424","525_572"
"1509","15235","525","572","EG2",0.40093291,"11","424","525_572"
"1510","15236","525","572","EG2",0.67476378,"11","424","525_572"
"1511","15237","525","572","EG2",0.22320319,"11","424","525_572"
"1512","15402","525","572","EG2",-1.3738068,"11","424","525_572"
"1513","16768","525","572","EG2",0.46730123,"11","424","525_572"
"1514","16769","525","572","EG2",-0.1448643,"11","424","525_572"
"1515","16770","525","572","EG2",0.87750362,"11","424","525_572"
"1516","16771","525","572","EG2",0.48786731,"11","424","525_572"
"1517","14470","525","578","EG2",-1.422101,"11","16","525_578"
"1518","14471","525","578","EG2",1.32124307,"11","16","525_578"
"1519","14472","525","578","EG2",-0.8206075,"11","16","525_578"
"1520","14473","525","578","EG2",-1.1980298,"11","16","525_578"
"1521","15476","525","578","EG2",-2.8309379,"11","16","525_578"
"1522","15477","525","578","EG2",0.35125195,"11","16","525_578"
"1523","15478","525","578","EG2",-0.0144438,"11","16","525_578"
"1524","15824","525","578","EG2",-1.4127212,"11","16","525_578"
"1525","15825","525","578","EG2",-1.5013789,"11","16","525_578"
"1526","15826","525","578","EG2",-1.8412027,"11","16","525_578"
"1527","15843","525","578","EG2",0.15724643,"11","16","525_578"
"1528","15844","525","578","EG2",-0.4218686,"11","16","525_578"
"1529","15845","525","578","EG2",-1.9939296,"11","16","525_578"
"1530","16470","525","578","EG2",-2.277772,"11","16","525_578"
"1531","16471","525","578","EG2",-0.0539818,"11","16","525_578"
"1532","16115","525","579","EG2",0.12651669,"11","580","525_579"
"1533","16116","525","579","EG2",0.37836038,"11","580","525_579"
"1534","16117","525","579","EG2",-0.2386323,"11","580","525_579"
"1535","16118","525","579","EG2",-0.3532721,"11","580","525_579"
"1536","16816","525","579","EG2",2.67276565,"11","580","525_579"
"1537","16817","525","579","EG2",-0.1433629,"11","580","525_579"
"1538","16818","525","579","EG2",-0.3950968,"11","580","525_579"
"1539","16819","525","579","EG2",-0.192494,"11","580","525_579"
"1540","17487","525","579","EG2",0.03819264,"11","580","525_579"
"1541","17488","525","579","EG2",-0.2748886,"11","580","525_579"
"1542","17489","525","579","EG2",-0.4995124,"11","580","525_579"
"1543","17490","525","579","EG2",0.29688741,"11","580","525_579"
"1544","17852","525","579","EG2",0.86430568,"11","580","525_579"
"1545","17853","525","579","EG2",-0.314438,"11","580","525_579"
"1546","17854","525","579","EG2",-1.1467665,"11","580","525_579"
"1547","17855","525","579","EG2",0.35185479,"11","580","525_579"
"1548","17900","525","579","EG2",0.27621192,"11","580","525_579"
"1549","17901","525","579","EG2",-0.4416757,"11","580","525_579"
"1550","17902","525","579","EG2",-0.0866873,"11","580","525_579"
"1551","17903","525","579","EG2",-0.1734734,"11","580","525_579"
"1552","14151","525","587","EG2",-0.9209629,"11","403","525_587"
"1553","14152","525","587","EG2",0.194918,"11","403","525_587"
"1554","16086","525","587","EG2",-0.2987618,"11","403","525_587"
"1555","16087","525","587","EG2",-0.4525759,"11","403","525_587"
"1556","16088","525","587","EG2",0.07105233,"11","403","525_587"
"1557","16089","525","587","EG2",-1.1585644,"11","403","525_587"
"1558","16228","525","587","EG2",-1.7504568,"11","403","525_587"
"1559","16229","525","587","EG2",0.35820167,"11","403","525_587"
"1560","16230","525","587","EG2",2.30358146,"11","403","525_587"
"1561","16231","525","587","EG2",2.79984218,"11","403","525_587"
"1562","16277","525","587","EG2",1.79456624,"11","403","525_587"
"1563","16278","525","587","EG2",-0.086979,"11","403","525_587"
"1564","16279","525","587","EG2",1.98500614,"11","403","525_587"
"1565","16464","525","587","EG2",-1.2281597,"11","403","525_587"
"1566","16465","525","587","EG2",0.07055167,"11","403","525_587"
"1567","16466","525","587","EG2",-0.2538462,"11","403","525_587"
"1568","16467","525","587","EG2",1.41459483,"11","403","525_587"
"1569","14713","532","540","EG2",-0.3039926,"11","499","532_540"
"1570","14714","532","540","EG2",0.38349378,"11","499","532_540"
