Hybrid_name,Year,GY_Optimal,PH_Optimal,AD_Optimal,GY_Drought,PH_Drought,AD_Drought
976464,2018,9.1209,267.35,65.729,3.3166,210.94,75.0098
976465,2018,9.495,267.23,67.3461,3.3841,214.61,71.799
976466,2018,9.182,258.39,66.117,3.0187,192.56,70.6509
976467,2018,6.4678,223.77,63.2351,2.1486,191.34,69.7773
976468,2018,7.1947,237.17,64.9313,2.3323,183.37,70.6533
976471,2018,8.1264,269.57,66.5257,3.9931,246.99,70.313
976472,2018,7.0333,252.68,62.9695,3.5436,223.11,67.89
976473,2018,7.5401,258.68,65.1193,3.0894,231.84,71.6621
976474,2018,8.5264,270.27,65.6391,4.3392,233.97,70.8416
976475,2018,8.298,252.26,66.7677,4.0887,222.11,70.7652
976476,2018,8.3438,248.41,63.5316,3.0822,224.06,69.8812
976477,2018,6.4757,253.93,64.9641,4.4513,219.38,68.5761
976478,2018,7.3943,237.02,63.4863,2.5843,225.88,69.4642
976479,2018,7.346,247.14,66.7662,2.6426,222.45,74.1942
976480,2018,7.3705,260.01,65.2142,4.3687,230.94,70.8095
976481,2018,9.576,275.67,64.7085,5.0049,246.73,72.3145
976482,2018,9.2478,274.3,64.9445,3.5852,230.1,72.681
976483,2018,8.437,271.32,67.4174,4.9791,249.16,71.0923
976484,2018,7.3878,256.29,66.1727,4.7194,225.94,72.1445
976485,2018,8.9285,249.8,63.6857,3.1664,219.53,68.4573
976486,2018,8.6269,271.64,63.5829,2.8817,230.98,69.5169
976487,2018,7.7603,267.83,62.463,3.356,232.61,69.4132
976490,2018,7.2066,248.99,65.2561,3.4312,226.39,70.7435
976491,2018,8.9135,264.14,65.5296,4.4559,239.69,70.5368
976492,2018,8.4174,259.94,64.2372,4.5365,226.3,70.8899
976493,2018,9.6461,265.23,66.0195,3.2192,233.94,70.5833
976494,2018,9.2422,262.56,68.2553,3.6248,227.03,73.022
976495,2018,8.5579,252.8,64.2773,4.1822,223.56,69.3812
976496,2018,6.9438,263.58,63.7377,4.1397,235.65,67.9848
976497,2018,8.2217,253.39,63.8597,3.1426,218.39,70.5002
976498,2018,8.2364,268.35,66.6643,2.9911,243.12,71.354
976499,2018,8.1441,261.35,65.3159,3.2711,234.07,71.5526
976500,2018,8.2032,256.7,65.4127,3.797,212.91,69.4705
976501,2018,6.4252,224.43,61.4403,3.8449,198.38,65.8696
976502,2018,7.4518,258.23,63.8344,3.4341,223.59,68.7817
976503,2018,9.1041,276.69,64.2921,3.8173,238.27,70.4729
976504,2018,9.0994,269.29,66.817,3.4573,233.45,71.1066
976505,2018,7.5385,261.96,66.4401,3.2336,225.89,69.7852
976506,2018,7.4443,252.24,61.3542,2.6102,225.29,68.3101
976507,2018,7.4832,248.96,62.6901,3.4101,225.54,66.02
976508,2018,10.2212,273.17,65.2429,5.2578,247.28,70.5321
976509,2018,6.06,260.03,63.4129,3.6567,234.84,69.123
976510,2018,8.4161,248.85,64.2117,3.9035,219.36,69.9067
976511,2018,8.4194,259.57,61.476,4.2417,229.56,66.8086
976512,2018,9.1465,270.24,66.0448,4.6964,246.7,71.0599
976513,2018,7.2294,260.44,64.9457,4.5633,241.11,69.3671
976514,2018,8.298,253,62.9976,3.1758,222.51,68.9997
976515,2018,8.4473,256.94,65.2648,4.1889,232.29,71.2553
976516,2018,7.8254,250.03,65.2326,4.2661,229.37,68.854
976517,2018,5.6565,225.79,62.6458,2.5942,195.41,66.6812
976518,2018,8.8586,234.92,66.6026,2.7587,215.74,72.0024
976519,2018,6.4447,235.36,65.0321,3.0654,213.43,71.8088
976520,2018,8.7824,234.98,67.7028,2.9372,204.81,72.4495
976521,2018,8.4904,235.34,69.7352,3.5907,225.34,73.3329
976522,2018,7.6531,228.16,66.8305,2.6071,196.24,71.3162
976523,2018,7.2749,243.24,66.212,2.6341,219.98,71.0743
976524,2018,9.5234,246.69,68.89,2.5992,223.96,72.1344
976525,2018,6.883,231.69,65.7311,2.5158,206.13,70.9743
976526,2018,7.6016,228.84,66.3432,1.739,191.21,74.5364
976527,2018,7.8444,233.58,67.7048,3.1281,215.54,72.1365
976528,2018,7.8601,230.13,67.1606,3.5552,211.95,72.1761
976529,2018,6.5431,231.14,65.4593,2.6705,198.87,71.0997
976530,2018,6.8981,218.25,66.9616,2.4359,200.33,71.1751
976531,2018,8.2758,237.48,66.3011,1.9066,197.96,76.2743
976532,2018,7.4709,240.58,68.3728,2.4714,232.29,72.1
976533,2018,8.1148,225.91,68.026,2.8136,198.2,72.0672
976534,2018,7.1118,223.31,65.9289,2.8697,201.86,73.2239
976535,2018,7.791,238.2,66.1583,1.6711,200.13,71.5935
976536,2018,8.3032,226.58,68.4052,3.076,202.4,74.154
976537,2018,7.1798,222.52,67.2113,2.2226,208.02,71.3649
976538,2018,8.5195,222.55,68.9389,2.9192,198.97,75.1555
976539,2018,7.9874,234.64,67.9868,2.6086,198.3,72.0225
976540,2018,7.835,233.05,65.9187,2.9003,210.1,70.0869
976541,2018,6.5114,216.94,67.5015,2.3448,194.52,70.6582
976542,2018,7.6755,237.76,66.7251,2.5061,205.68,71.8061
976543,2018,8.7125,233.79,67.8658,3.2408,202.18,74.4127
976544,2018,8.477,235.66,68.0271,2.9443,215.16,74.4156
976545,2018,9.0339,245.03,66.2561,3.1419,227.07,73.2771
976546,2018,5.1974,213.13,63.4704,2.1722,195.16,66.8826
976547,2018,6.0085,237.51,65.5217,2.5906,201.14,70.988
976548,2018,8.9929,253.77,68.3634,2.8947,225.81,73.5932
976549,2018,8.3499,241.54,66.882,3.3206,210.34,72.8898
976550,2018,9.1639,238.71,70.3703,2.8534,219.83,74.38
976551,2018,8.1794,230.53,67.3998,3.188,200.62,72.1789
976552,2018,7.3956,236.4,68.8217,2.2311,207.77,74.086
976553,2018,7.5484,235.85,66.5401,2.3652,213.92,70.3336
976554,2018,8.1858,237.72,65.4659,2.4576,206.83,71.5695
976555,2018,10.509,243.52,69.3006,2.6173,225.62,74.0299
976556,2018,6.4688,235.76,66.6963,2.3629,215.7,72.1497
976557,2018,7.1654,228.79,67.6534,3.0045,205.9,72.0595
976558,2018,8.5202,237.08,69.2483,2.9822,211.6,75.576
976559,2018,7.9128,224.19,66.0924,2.709,197.77,71.4835
976560,2018,6.1019,216.61,66.5544,3.3557,210.13,69.0482
976561,2018,7.5315,237.58,67.1825,3.0113,226.05,71.8918
976562,2018,8.9485,228.88,67.0526,2.5465,213.26,71.9688
976563,2018,8.7956,230.86,69.5713,2.9908,214.88,72.9743
976564,2018,7.9528,226.31,64.6197,1.973,199.74,71.7113
976565,2018,8.6818,236.29,69.9022,2.3264,206.5,74.9735
976566,2018,6.4793,228.39,67.0123,2.4655,201.84,72.8141
976567,2018,7.8822,233.25,63.9815,4.0062,214.76,70.2979
976568,2018,5.7339,220.32,66.285,2.4659,194.31,70.1452
976569,2018,6.7522,210.77,68.1421,3.5256,214.57,73.7754
976570,2018,7.0036,233.65,67.2284,3.2062,206,70.5647
976571,2018,6.334,215.5,65.2912,2.894,198.92,68.8468
976572,2018,8.3553,239.8,68.4056,2.6543,212.12,73.0294
976574,2018,7.0088,230.56,67.478,2.6807,204.11,74.1715
976575,2018,5.7157,229.36,67.9587,3.0057,209.11,72.1715
976576,2018,7.7866,242.54,67.0342,4.0622,217.47,70.8359
976577,2018,7.7443,240.41,66.2705,3.8943,210.52,71.2592
976578,2018,6.3631,230.93,67.0681,3.6633,207.31,71.2876
976579,2018,8.5574,241.87,64.6431,3.8815,217.06,71.0241
976580,2018,8.0423,231.96,70.5435,4.4758,222.88,73.1812
976581,2018,6.4192,223.18,65.3324,2.6344,204.92,70.498
976582,2018,7.6091,238.96,66.7131,4.2272,241.42,71.9798
976583,2018,6.714,217.4,65.1718,2.651,209.97,69.7396
976584,2018,8.6012,228.28,67.0206,3.7189,205.57,71.9325
976585,2018,7.3372,242.69,70.4398,3.4636,222.95,75.8828
976586,2018,6.7897,225.3,66.4539,3.2385,210.73,72.0663
976587,2018,7.5611,241.74,68.0932,4.0441,218.99,71.5534
976588,2018,7.0536,228.87,67.0545,4.1882,215.09,71.0994
976589,2018,8.6214,242.33,69.0952,4.0922,225.08,74.2466
976590,2018,5.3155,230.48,67.3873,3.2534,210.6,71.6597
976591,2018,7.4029,238.36,70.8732,3.9522,217.05,75.5775
976592,2018,8.7542,260.73,66.9717,3.7177,231.13,72.4605
976593,2018,6.362,211.87,65.4834,3.7165,214.22,69.6874
976594,2018,7.0838,236.83,68.5241,4.28,230.7,71.4058
976595,2018,8.0414,231.71,66.4331,2.4825,225.34,71.9943
976596,2018,7.3196,244.16,64.7822,4.0807,222.08,70.3929
976598,2018,6.7686,223.55,66.9255,4.7403,213.4,67.8632
976599,2018,7.9574,250.94,69.0642,2.3092,223.89,74.7015
976600,2018,7.9285,237.11,65.3891,3.7224,221.33,71.0866
976601,2018,6.0187,233.98,68.3136,3.2427,216.02,73.7094
976602,2018,5.5726,216.81,67.5688,3.8035,211.36,69.8497
976603,2018,8.3733,243.13,67.552,4.5151,235.29,72.2877
976604,2018,8.2627,251.24,68.3284,2.3969,230.36,73.1836
976606,2018,7.7044,245.77,67.1367,3.2823,213.07,71.7612
976607,2018,7.2405,236.59,63.7143,3.7318,211.53,67.0513
976608,2018,6.8562,220.31,64.4996,2.753,216.02,68.6649
976609,2018,7.2694,232.71,64.4571,3.2912,196.22,70.6578
976610,2018,8.811,248.99,65.5528,3.8435,226.06,71.9856
976611,2018,6.6509,231.74,64.5321,2.8705,211.15,71.8199
976612,2018,7.855,253.51,66.9651,3.3722,229.6,71.0106
976613,2018,8.2391,238.48,68.8117,3.5385,217.81,73.4856
976614,2018,6.9639,234.96,66.014,3.9412,206.98,72.5656
976615,2018,7.9564,244.19,66.4898,3.3504,217.4,67.9853
976616,2018,7.7185,247.08,67.8215,3.9831,221.2,71.5822
976617,2018,8.313,251.62,67.5498,2.5627,210.98,72.0093
976618,2018,5.2311,246.9,67.9617,2.6544,207.96,70.4153
976619,2018,6.8168,239.91,63.1379,2.4465,177.46,68.9497
976620,2018,6.8987,239.67,68.7092,2.4772,207.15,73.7388
976621,2018,7.4929,260.46,69.9507,2.4187,210.67,73.4399
976622,2018,6.8884,251.92,68.0454,2.7621,208.8,71.8427
976623,2018,7.8448,241.77,68.4725,2.3566,193.14,72.4455
976624,2018,7.5179,245.3,66.529,3.3222,195.71,72.55
976625,2018,7.3683,257.99,68.1635,2.4482,205.54,72.4163
976626,2018,6.9035,247.12,68.6399,3.4314,212.08,73.7842
976628,2018,6.4436,246.53,66.2263,2.589,195.85,70.3596
976629,2018,7.3098,239.77,68.9385,3.8582,207.03,72.9689
976630,2018,6.7987,265.03,68.8206,2.7486,223.9,79.597
976631,2018,7.6954,256.36,68.0253,3.1334,214.7,73.1579
976632,2018,6.5159,230.19,66.2559,3.042,193.14,70.9853
976633,2018,9.0044,266.15,68.1754,2.9032,220.26,74.003
976634,2018,8.0774,259.18,66.4863,1.9794,206.21,72.9153
976635,2018,5.6036,215.52,65.081,3.2978,179.75,67.5179
976636,2018,6.0121,239.96,66.4928,3.395,209.33,71.8387
976637,2018,7.0643,228.06,65.0469,3.1691,207.93,70.4778
976638,2018,5.7356,225.27,64.5771,2.1082,192.54,70.027
976640,2018,6.5137,262.57,68.6171,3.3825,227.29,73.5766
976641,2018,8.249,236.96,65.4331,2.6972,191.17,71.2046
976642,2018,6.4602,249.76,68.9836,2.2738,219.54,74.5221
976643,2018,5.417,205.45,64.4702,2.162,167.92,70.5361
976644,2018,6.2526,246,68.4866,2.8345,206.07,73.7548
976645,2018,8.238,272.66,68.5929,2.8841,224.63,71.8836
976646,2018,7.4116,261.15,69.5334,2.8365,223.38,74.2913
976647,2018,7.434,247.5,67.0792,2.4816,198.64,71.4455
976648,2018,6.2859,239.54,67.6689,2.5183,213.14,73.9308
976649,2018,6.7177,229.41,68.3859,3.7241,214.68,71.4778
976651,2018,7.3252,244.74,66.2512,2.0643,193.8,74.9232
976652,2018,5.3231,236.94,64.5333,2.3575,197.65,70.8142
976653,2018,7.0806,249.94,68.6526,2.1539,210.09,76.4795
976654,2018,6.5768,243.66,68.2437,3.0644,211.46,73.4153
976655,2018,7.1007,254.5,66.2499,2.2311,197.93,72.3591
976656,2018,7.3149,270.78,69.3565,2.7287,225.45,76.0544
976657,2018,7.5954,251.18,70.2551,3.2679,225.03,75.4837
976658,2018,6.7232,228.28,65.9543,2.5183,191.03,70.6826
976659,2018,5.5456,242.9,68.6113,2.4225,186.94,77.6799
976660,2018,8.4865,261.63,67.0455,3.3576,211.93,74.1334
976661,2018,8.7195,255.02,65.0039,3.2104,207.46,75.7747
976662,2018,8.3371,263.18,66.2581,4.9683,212.03,73.2117
976663,2018,7.9231,258.71,64.8322,3.3625,214.2,74.0586
976664,2018,8.5214,235.33,64.8587,3.8232,198.19,73.0071
976665,2018,8.2695,254.74,66.7548,4.6868,220.84,75.8193
976666,2018,7.772,237.88,65.2022,3.9675,200.45,75.0586
976667,2018,10.8951,267.49,67.5943,2.4218,208.18,77.5282
976668,2018,8.9937,258,67.0264,4.008,215.09,75.0894
976669,2018,8.3818,261.02,65.4757,3.5742,206.58,75.8238
976670,2018,10.0225,280.23,66.1538,3.6204,214.96,76.2747
976671,2018,6.5422,256.93,65.4425,2.2657,207.38,75.0215
976672,2018,7.8625,270.76,67.9253,3.0487,223.51,75.5125
976673,2018,9.8593,278.31,65.9425,4.528,211.97,74.4479
976674,2018,9.9283,270.97,66.7355,4.1944,207.93,75.9819
976675,2018,9.0256,283.53,65.6546,3.0344,216.28,77.0575
976676,2018,7.142,248.13,66.765,2.3085,218.24,68.719
976677,2018,7.1416,254.95,68.791,2.5997,219.49,71.39
976678,2018,7.7523,241.34,66.5496,3.3645,212.3,68.8668
976679,2018,7.8076,246.12,67.0092,2.9302,220.66,71.5157
976680,2018,7.5264,257.13,65.6605,4.0421,229.58,69.1507
976681,2018,7.5921,232.29,66.5176,3.33,206.18,69.2142
976682,2018,8.2185,273.7,67.9738,4.0208,220.53,77.1062
976683,2018,7.8947,263.41,66.7804,2.7477,214.38,74.4774
976684,2018,7.0852,241.22,65.0457,3.0694,195.93,72.4819
976685,2018,8.697,244.75,65.9823,3.1997,203.53,75.2129
976686,2018,8.3235,266.17,65.8236,3.5201,217.54,74.2804
976687,2018,8.1047,262.33,66.2077,3.942,219.16,75.389
976688,2018,8.3575,263.47,68.054,3.323,215,75.1001
976689,2018,8.1776,264.8,64.984,4.1398,217.07,73.8177
976690,2018,9.5865,281.31,68.0422,4.1292,221.38,78.3238
976691,2018,9.5357,253.97,65.2424,4.9316,209.54,74.7107
976692,2018,8.8943,268.86,67.7529,3.0956,210.93,76.8654
1130712,2019,5.4431,239.5,63.7097,3.1319,184.07,69.5433
1130714,2019,4.6859,259.29,66.47,3.0547,204.46,69.0158
1130723,2019,5.9943,242.03,64.4192,2.8604,181.29,65.4375
1130724,2019,4.8323,248.27,66.5166,1.5168,202.64,70.5707
1130752,2019,5.1365,246.63,67.4001,1.7986,167.9,72.5498
1130758,2019,5.0934,243.08,66.7888,1.4115,187.68,71.2832
1130764,2019,4.6457,225.76,66.6417,1.0811,172.77,72.1679
1130771,2019,4.8402,235.7,66.2584,1.2763,170.57,70.0098
1130776,2019,4.8386,238.89,65.8028,2.1696,171.48,70.2862
1130781,2019,5.0498,253.54,66.3167,2.2574,200.84,68.4887
1130782,2019,4.5905,224.98,64.7891,1.8794,184.7,65.1763
1130789,2019,5.428,242.51,66.4836,3.3152,191.9,67.1777
1130796,2019,4.5041,236.08,65.6552,1.6731,173.54,68.345
1130797,2019,6.8487,241.9,66.8503,2.7548,184.64,71.9003
1130803,2019,3.8098,230.39,67.5435,0.6339,165.82,68.2449
1130808,2019,7.0576,258.84,67.4711,1.7699,208.89,70.24
1130831,2019,4.8221,242.74,67.1898,2.2405,194.02,69.6189
1130839,2019,6.6456,266.21,66.8952,2.5503,198.82,72.277
1130853,2019,4.7647,250.23,66.7251,2.1175,192.9,70.0819
1130854,2019,5.5161,255.04,67.0829,1.1695,179.61,67.9156
1130857,2019,6.4799,239.55,67.0527,2.1624,193.85,72.0129
1130858,2019,6.4593,243.45,63.8272,1.8597,183.16,70.2629
1130863,2019,5.3459,238.9,64.4568,1.8389,172.57,68.2449
1130865,2019,4.3416,238.7,66.9778,2.4514,184.48,69.916
1130866,2019,6.1932,238.36,65.7988,2.285,186.47,68.6462
1130867,2019,5.9503,230.54,64.9241,2.3554,166.84,67.9441
1130869,2019,4.9018,232.88,66.3846,1.167,172.23,69.3166
1130870,2019,4.4707,237.21,65.8973,2.3331,188.48,69.4821
1130871,2019,6.3554,244.57,66.109,1.981,180.68,71.1954
1130875,2019,5.4571,232.89,65.4826,1.8026,179.21,66.7937
1130879,2019,4.9742,256.55,66.154,1.6003,196.75,70.7793
1130880,2019,4.7573,237.52,67.9038,1.5466,171.13,72.1134
1130881,2019,5.6845,238.1,67.1199,2.138,184.58,69.7258
1130883,2019,3.8405,241.78,67.6701,1.6174,193.09,71.4887
1130884,2019,5.3785,249.54,66.4392,2.0845,192.11,71.4156
1130888,2019,5.5094,248.26,65.9936,1.5209,193.23,69.498
1130889,2019,6.8834,250.15,66.8521,1.3086,181.41,69.9142
1130890,2019,5.426,223.87,63.5647,1.8133,169.43,65.9911
1130893,2019,7.114,260.85,67.1242,2.6253,200.75,70.2793
1130895,2019,6.8804,248.63,67.1581,2.0702,197.91,68.5795
1130910,2019,7.6386,277.23,64.0889,1.7,209.19,67.8643
1130911,2019,6.9439,251.95,64.622,1.2103,206.73,67.2317
1130912,2019,6.0154,252.57,63.5613,1.8026,215.52,67.0381
1130913,2019,5.7247,255.96,64.7228,1.55,193.26,65.4436
1130920,2019,5.4079,254.01,65.0119,1.2167,190.68,67.0606
1130921,2019,5.9096,248.33,65.2318,1.5917,183.4,67.5488
1130923,2019,6.3766,277.4,66.3448,1.4024,203.28,68.8168
1130924,2019,6.9409,244.43,64.7208,1.4754,194.06,64.676
1130925,2019,6.9528,261.38,65.5922,1.23,206.56,67.2991
1130926,2019,6.5067,268.48,67.7351,1.2277,213.67,68.4831
1130927,2019,5.8234,249.37,63.8702,1.5032,206.54,65.4021
1130932,2019,7.2852,252.51,65.1667,2.1986,194.68,66.729
1130938,2019,5.718,242.63,66.2027,1.3743,193.29,69.2589
1130939,2019,8.2328,266.21,65.4363,1.3767,211.33,68.3283
1130940,2019,6.9263,267.91,64.0504,1.4911,207.54,65.2986
1130943,2019,6.0863,257.9,64.6786,1.1888,203.61,66.6108
1130953,2019,7.4648,283.85,64.2813,2.0293,216.04,66.7589
1130962,2019,6.5106,258.47,63.8314,1.4223,204.09,65.2796
1130963,2019,7.1112,257.61,63.699,2.0498,214.45,67.8488
1130964,2019,6.2498,261.36,64.7668,1.0916,188.83,67.2628
1130970,2019,6.9858,265.16,65.6293,1.2479,206.26,68.4392
1130972,2019,7.0159,265.55,64.6773,1.4205,201.71,66.8469
1130974,2019,7.3553,255.02,63.6124,1.6067,199.71,65.0891
1130982,2019,7.6998,249.94,62.9883,1.7792,196.41,65.4092
1130986,2019,7.446,266.62,63.8147,1.0388,210.08,67.4543
1130988,2019,6.7672,251.19,65.3458,1.1977,183.57,67.222
1130995,2019,6.1999,247.41,63.9414,1.6406,204.92,68.6625
1130996,2019,7.517,245.41,64.8775,1.5729,191.68,66.7214
1131005,2019,6.199,242.36,64.8039,1.3605,195.57,67.2583
1131008,2019,5.8484,246.72,64.8208,1.4183,194.53,66.9893
1131009,2019,8.1114,262.47,66.3101,1.0695,197.46,67.5773
1131013,2019,6.0256,264.53,63.8515,1.5986,211.86,68.283
1131029,2019,6.81,265.24,64.8121,1.4069,206.86,68.2144
1131030,2019,6.8044,254.73,64.1649,1.4829,200.76,66.9392
1131033,2019,5.0184,233.08,63.7767,1.7131,180.57,66.5468
1131036,2019,5.9327,250.62,64.195,1.5035,203.66,67.8232
1131039,2019,7.1363,262.67,64.7836,1.8992,212.69,67.6803
1131041,2019,6.3651,257.89,65.7404,1.1338,215.13,66.7854
1131043,2019,7.2289,280.68,66.077,2.0026,222.87,65.8793
1131052,2019,7.4306,262.09,63.3955,1.5792,213.92,67.1477
1131056,2019,7.2123,254.42,65.7718,2.0623,201.44,65.1528
1131059,2019,6.3505,259.73,67.1759,1.8725,202.91,69.3548
1131071,2019,6.2309,259.46,66.354,2.2469,214.52,66.7103
1131075,2019,5.749,258.46,66.16,1.5108,197.16,68.772
1131076,2019,6.6367,261.87,66.1751,2.238,209.49,64.5632
1131077,2019,7.4811,250.85,65.864,1.8802,202.51,66.5097
1131078,2019,6.0196,232.9,65.6055,2.7587,197.66,64.7047
1131081,2019,8.7164,248.97,66.9295,2.2181,214.33,66.1567
1131082,2019,7.2224,251.09,66.3575,1.4282,196.58,67.7031
1131084,2019,5.534,244.89,64.4059,2.2205,199.17,64.7936
1131086,2019,9.2178,265.17,66.8414,1.9418,215.42,68.7194
1131092,2019,7.3823,251.57,67.9002,2.5272,209.73,67.6625
1131093,2019,6.6744,256.88,66.59,2.1909,223.43,62.2213
1131096,2019,8.288,259.21,66.8563,2.7506,212.08,67.4416
1131107,2019,7.9488,263.66,69.2362,2.3133,217.14,66.2859
1131111,2019,6.8494,265.88,66.8114,1.6285,204.72,66.477
1131112,2019,8.4688,264.57,67.5008,1.7977,204.03,67.5361
1131113,2019,7.272,250.28,66.9315,1.7353,212.73,68.0028
1131114,2019,7.504,257.43,65.4423,2.6192,217.99,64.6718
1131118,2019,7.0865,251.74,65.8336,1.6548,201.23,66.7231
1131122,2019,7.5259,248.64,64.2585,2.3672,204.55,63.9794
1131138,2019,6.7082,266.44,65.8086,1.9761,214.55,65.8714
1131144,2019,6.6411,260.63,67.3672,2.3311,209.45,65.9834
1131145,2019,8.4817,258.41,66.9024,2.6698,206.1,68.28
1131152,2019,8.0145,267.81,65.5216,2.013,209.82,63.722
1131166,2019,7.8395,257.22,66.6827,1.2854,209.19,67.5783
1131167,2019,6.897,252.17,65.3475,1.8208,202.41,65.272
1131171,2019,8.2257,249.23,66.5274,2.4482,202.41,66.3408
1131173,2019,9.3503,261.61,68.4003,1.7961,217.57,68.6892
1131175,2019,7.4153,249.13,65.7847,2.4949,205.06,65.2482
1131186,2019,6.6758,259.12,65.0049,1.7119,189.5,66.9292
1131190,2019,7.001,259.33,65.9772,2.1869,222.85,63.6294
1131193,2019,6.9464,252.14,65.7226,1.8581,195.9,64.8534
1131199,2019,6.6597,240.6,67.4302,1.7226,198.79,66.6937
1131213,2019,8.6811,247.73,65.6278,2.184,212.59,64.5645
1131224,2019,6.7461,247.61,67.0349,2.6437,204.27,65.0005
1131228,2019,7.7652,261.85,66.2573,1.6267,219.41,65.0185
1131236,2019,6.0558,252.41,68.805,1.5898,196.85,67.8978
1131240,2019,8.7142,266.71,68.4324,2.0936,219.07,67.4742
1131241,2019,5.9445,253.79,67.744,1.4838,198.76,71.3167
1131270,2019,5.4462,246.35,66.2766,1.4319,208.07,65.3853
1131273,2019,6.6497,260.38,64.7076,1.2495,206.08,67.7345
1131289,2019,4.7398,244.66,64.1169,0.2467,179.49,68.4004
1131290,2019,5.0054,265.48,65.6192,0.8804,209.13,68.4214
1131303,2019,6.3748,257.25,67.1483,0.8226,209.43,67.3023
1131305,2019,4.8954,241.12,65.9124,1.2651,198.98,66.0622
1131312,2019,6.3516,250.28,64.755,0.8187,204.72,65.5357
1131314,2019,5.5106,256.98,64.6445,1.0597,207.77,66.3151
1131315,2019,5.79,246.77,66.0667,0.9659,196.23,67.3537
1131316,2019,4.1027,243.76,64.7498,1.3359,194.83,62.24
1131318,2019,6.8697,268.1,65.5258,1.0019,205.99,67.497
1131321,2019,5.7663,266.22,66.773,0.5302,217.64,69.162
1131322,2019,6.5905,259.95,66.9866,1.2429,206.99,68.5599
1131324,2019,4.6403,252.49,64.3789,2.0103,206.61,64.7579
1131325,2019,5.3246,243.89,65.3899,1.2659,208.5,67.0791
1131327,2019,7.8118,262.35,66.0744,0.6674,204.17,68.7746
1131332,2019,5.7599,247.92,65.9804,2.3475,219.21,65.292
1131333,2019,3.8567,244.37,67.5814,1.4357,195.78,67.2999
1131336,2019,6.8165,275.85,67.2717,1.6925,221.9,68.6209
1131339,2019,5.686,258.69,65.1706,1.296,199.77,67.0109
1131341,2019,5.9082,272.64,66.1142,1.1007,212.31,67.2382
1131347,2019,5.5688,262.49,66.3141,1.1344,210.65,67.8376
1131357,2019,6.3941,257.87,64.7735,1.2275,203.49,68.2414
1131359,2019,5.9395,239.17,65.3031,0.5857,185.28,66.2999
1131371,2019,5.9139,267.16,67.5377,1.0022,213.31,68.4384
1131372,2019,3.8293,244.26,65.0014,1.5473,203.29,65.2738
1131381,2019,5.1946,249.44,65.4359,0.8961,205.48,66.7495
1131388,2019,4.9578,249.71,64.3105,1.6533,197.6,67.5035
1131390,2019,5.7639,245.23,64.9596,0.9576,198.56,65.4176
1131394,2019,4.993,248.42,65.7095,0.9415,206.55,65.9524
1131396,2019,5.6272,259.76,65.8866,1.1537,217.3,66.7716
1131399,2019,5.3835,262.05,65.1303,1.4126,205.06,66.9176
1131402,2019,6.7372,260.27,66.2305,0.746,213.58,67.0911
1131405,2019,6.3872,248.71,64.4607,0.6745,202.58,67.7345
1131408,2019,5.6779,258.64,65.5308,1.08,211.19,66.9638
1131414,2019,6.5613,259.41,68.1144,1.0142,218.96,68.87
1131418,2019,4.5826,255.73,65.9976,1.4799,208.81,66.8881
1131419,2019,5.5926,256,69.0597,1.1618,207.39,68.4396
1131429,2019,5.6648,260.95,65.3804,1.741,220.29,66.066
1131437,2019,6.8793,253.92,65.4267,0.7652,201.82,65.6402
1131446,2019,5.9492,259.04,67.1467,0.6679,201.34,67.3745
1131452,2019,6.4869,228.52,64.8291,0.7586,196.78,65.6174
1131454,2019,4.9856,270.17,66.9054,0.6904,219.47,68.8357
